date,btc_price,eth_price,sol_price,funding_rate,lp_apy
2025-10-03 00:00:00,120611.71911591051,4484.006245909478,234.61674360916186,,
2025-10-04 00:00:00,122250.15186842803,4515.759068159723,233.06458024680495,,
2025-10-05 00:00:00,122380.93708463266,4487.706651673285,227.93905953905113,,
2025-10-06 00:00:00,123506.18520027678,4515.321391965295,228.5443211026712,,
2025-10-07 00:00:00,124773.50823074432,4689.131734746596,232.5968012360869,,
2025-10-08 00:00:00,121518.75593575071,4454.32846286666,220.92325353514107,,
2025-10-09 00:00:00,123352.50487523204,4527.578004547945,229.06280907281337,,
2025-10-10 00:00:00,121698.03066778315,4368.649439385323,220.8065008190006,,
2025-10-11 00:00:00,113201.74064138904,3835.632842050135,189.8912952568837,,
2025-10-12 00:00:00,110853.11663883903,3749.218185954949,178.3062307703534,,
2025-10-13 00:00:00,115189.5714637257,4159.729307791921,197.03997380287893,,
2025-10-14 00:00:00,115222.28302116522,4246.217461554773,207.92928081408232,,
2025-10-15 00:00:00,113156.56943826913,4128.888447033946,202.77828792883702,,
2025-10-15 01:48:52,112535.74025563705,4128.888447033946,202.77828792883702,,
