date,btc_price,eth_price,sol_price,lp_apy,funding_rate
2024-10-02,52260.391975901104,1824.8680898627151,77.43232201110644,95.9890001382294,-0.0001907920951374356
2024-10-03,51476.12135292233,1802.2094693122667,77.08735859565229,78.63526527243417,-0.00033867146526153863
2024-10-04,51520.49883584738,1787.3972117699425,76.2437138398391,87.88195804871079,-0.00011717091015429788
2024-10-05,51266.65909475455,1773.963362332818,77.2424312440388,74.48396518795556,-0.00019905695795452167
2024-10-06,51230.17800550761,1754.7229118984967,76.03834495842398,111.7778856325672,-0.00016158356350386846
2024-10-07,51189.27528871724,1755.8313333685676,74.9028803259248,93.97599614470644,-0.00012168779691785402
2024-10-08,51777.83562971131,1756.8166286631574,76.25786435911856,77.52540465601483,-0.00020286778664598695
2024-10-09,52167.812184950155,1765.9655243043503,75.3918168877116,83.48478372502814,-0.0001425179068736341
2024-10-10,52198.655089363034,1759.1958273854204,75.19381196331007,83.16629523926963,-0.00022208514846250576
2024-10-11,51855.79609295347,1744.8114973205718,74.55465510784032,83.3454275361983,-5.168210838656071e-05
2024-10-12,51451.992867197405,1727.359878826928,73.83754629127345,74.50578605635619,-0.00014615285323599158
2024-10-13,51225.7470921318,1693.7578274141158,73.93745107715245,117.9643719657908,-0.000393736462781153
2024-10-14,51188.29808523149,1690.7182827537245,73.62056022917221,85.98452222727117,-0.0002774244622062731
2024-10-15,50937.39439880702,1669.6265756364187,73.19408678429582,97.0015666022343,-0.00010136318350933265
2024-10-16,50525.7529155526,1675.7307175995622,72.29925909441516,98.17782711948576,-8.624622179165466e-05
2024-10-17,50774.367869260794,1676.3605216973872,73.23421460320345,80.45875288208151,-0.0003328483968518206
2024-10-18,50299.39459754623,1677.8133180172285,72.35377721265966,75.61411156529365,-0.00010685992515646836
2024-10-19,50327.62449593586,1685.7293551040955,72.80393799463566,97.31110537166006,-0.00015847012983715252
2024-10-20,49826.258701900486,1678.679776605209,72.51138870299117,111.46436679899543,5.6591736017760804e-05
2024-10-21,49697.07694071958,1672.2475290755096,72.04748416694765,83.00973513468459,-6.889090814280726e-05
2024-10-22,49285.703939821266,1656.4785708272016,71.71622402499115,89.67330115258397,-0.0002204295509940585
2024-10-23,49141.16771758569,1641.841768988821,71.36418231231674,73.05758444179638,-0.0002527783040321943
2024-10-24,48710.26757019771,1630.4647066104803,69.90341858043007,73.06992241715814,-0.00020562464239373817
2024-10-25,48036.5939950474,1630.9979260220605,69.59131363913279,99.62700910142766,-0.0002187266764502572
2024-10-26,47911.41751193551,1622.2190884166018,68.92075606517454,90.5187043696057,-0.00015846421348463303
2024-10-27,46804.254550253274,1585.5760109287419,65.36665752008521,77.04169924062793,-0.0002180323324487924
2024-10-28,46620.346926109116,1582.6349440438803,65.4140287653251,113.36578830631369,-0.000323775731178111
2024-10-29,47279.18488032521,1572.7479836342209,64.97576223194703,101.33815135751306,-0.00015905519340147974
2024-10-30,47973.80443092655,1597.8646477718682,65.11876737233837,84.89655111819474,-0.00010289849260601595
2024-10-31,48213.26044647654,1593.748791696164,64.6190839803122,77.70948960353016,-0.00019441066398964926
2024-11-01,48297.11033083679,1597.4052978825598,63.85008286135991,74.20015351093649,-0.0002134425621905972
2024-11-02,48593.064678890085,1568.0329507644533,63.769162150092896,75.04116994665698,-0.0002793508279230536
2024-11-03,48326.32299228755,1558.6750472519009,62.930326719131344,97.73341516747124,-7.514869368885674e-05
2024-11-04,48273.509995591354,1556.3279445542655,62.34510697094546,99.54112283869395,-0.0003144648289628236
2024-11-05,47818.49144574466,1561.0683232692893,62.81204131209348,108.29056208502917,-0.0002922849593193101
2024-11-06,47785.10190947308,1545.4239363709871,62.802266191966964,65.54145118515284,-0.00035573740255791654
2024-11-07,47626.73372448587,1547.2767129325503,62.30543621810713,70.84905420817638,-0.0003153885792720572
2024-11-08,47543.00337279152,1524.2832866358135,62.142975970947134,76.00322345331718,-0.00015020915879290263
2024-11-09,47696.9240265304,1512.5017738090794,62.445752681685995,79.11214541188612,-0.0004338273386722357
2024-11-10,47932.46493123297,1504.6224959870708,62.497299121204215,68.36952394226736,-0.00027735959733304064
2024-11-11,47671.04901758754,1519.487119089445,62.904311490862725,66.8721152348687,-0.00013192835683650833
2024-11-12,47518.417612502584,1513.7388819857724,62.4428848912888,73.85218963818042,-0.00027210278452213853
2024-11-13,47717.119151551415,1525.1235264819766,62.0977430493009,94.1990887616752,-0.00013767783259687735
2024-11-14,47505.741303884315,1495.4804316523343,61.25504759583247,96.8395595998708,-0.00033283248730961467
2024-11-15,47566.77432542084,1480.0009307129935,61.68036818262838,86.38002787980453,-1.6431453840599534e-05
2024-11-16,47597.65245591327,1476.768814297606,61.196219368931644,66.35886165679092,-0.0001403530835367563
2024-11-17,47432.64431241783,1460.7362168037519,60.27593411696465,62.98085407413513,-8.830502719979801e-05
2024-11-18,46925.35735581169,1466.12147110541,59.51987939002361,68.70005653750873,-0.00010471319090224571
2024-11-19,46797.46566307887,1449.6658376937785,59.825494445245916,69.39114119144402,-0.00025457976028267867
2024-11-20,46899.2615735563,1453.848757836732,58.85719891746763,80.93135480678299,-0.00014549215284806772
2024-11-21,46601.324312222554,1438.540206697723,58.17674796099366,67.37569102132329,-0.00029275320032879894
2024-11-22,46144.21164515712,1428.228474826813,57.9615799901635,70.06409775965405,-0.00014431117972352257
2024-11-23,46017.966338869104,1433.7567236631864,57.06110596794548,67.84980941366074,-0.0004654541433013673
2024-11-24,45915.399166886644,1420.2360575497653,57.55677094363969,77.33561188684342,-0.00022492876236326586
2024-11-25,45698.525765660976,1419.1860681001622,57.238238139392735,84.34206294446257,-0.0004533714900686942
2024-11-26,45389.64219533019,1414.351366475124,56.583191396492225,90.73876142322447,-0.00017939583435150542
2024-11-27,45067.93223176076,1407.8997288575094,56.14873552438047,73.22479519346007,-0.00014583838833331523
2024-11-28,44667.273000933536,1422.6831361657953,55.71412932386027,66.41329218355827,-0.00014780020294166793
2024-11-29,44575.82132371996,1422.9527974728564,54.90572853188072,61.385779445059995,-0.00014360506605661031
2024-11-30,44079.05855273263,1416.2715343561104,54.696283749409695,61.27518202142666,-0.00020581898549223496
2024-12-01,43503.21008542656,1411.353715639552,54.484568355073826,65.55635080083877,-9.221964126865263e-05
2024-12-02,43358.32421975593,1393.8392006975457,54.281671207084266,90.64941087215706,-0.00013208619363318914
2024-12-03,43662.652990215676,1391.5868230654887,53.59902907960818,67.6797925672914,-0.00015074377479729406
2024-12-04,44096.43954869712,1391.7461678212414,53.182502308807976,80.09005797873229,-0.000210405164557506
2024-12-05,43464.97919473032,1395.2372159608476,52.386245355129816,82.81328253952022,-0.00019246976241892104
2024-12-06,43402.30113372388,1408.4738397501224,52.07333877106339,61.96787143746056,-0.00023846559828246693
2024-12-07,43339.34302997015,1407.0557330147462,51.957286521673595,68.16342664721064,-0.00036645104329617096
2024-12-08,43369.11279783869,1389.4149350967111,50.51822893564543,69.17223664457278,-0.0001609415739238755
2024-12-09,43461.413669770394,1385.9604032341526,49.48933877003529,58.86761879220066,-6.074739220093817e-05
2024-12-10,43225.53799753618,1374.6102911037956,49.42769487608446,72.62798098212353,-0.00018315854860409265
2024-12-11,42983.01002078869,1361.7001082027816,49.02575490067374,74.8124593488513,-0.00023925687758796
2024-12-12,42798.4427676825,1349.0514377436782,48.432802308177735,64.66862298309606,-0.00023022993190230034
2024-12-13,42716.450748855365,1343.9771411839142,47.689549552672126,88.40796489176793,-0.00025383113936858085
2024-12-14,42104.13619269871,1330.3253896352207,47.4476547407223,70.1988377430556,-0.00024054494752587838
2024-12-15,41796.69840796707,1327.699739459143,46.81185551719917,57.19904495370995,3.08417411264717e-05
2024-12-16,41361.428785933866,1304.3807560614914,46.82094608115029,70.95523596664893,-0.0003161481950236712
2024-12-17,41173.177950326135,1271.0361549044271,46.00575742655389,64.10784888401741,-0.0001634770188559699
2024-12-18,41060.13298746996,1264.0999515804024,45.56737563493565,67.57765563308884,-0.00023876465197231078
2024-12-19,40798.26928992632,1244.0881310287489,46.066535557575754,84.24297242673222,-0.00023210757152521995
2024-12-20,40796.58087537791,1233.253762544305,45.483745309975454,74.02351910556209,-0.00018524641911241488
2024-12-21,40560.18676461104,1209.9164631133651,45.25363513315352,75.82480370379105,-0.00016796785615453086
2024-12-22,40688.302270085536,1185.7658234170576,45.02718279948375,64.45355966250102,4.5406998657259514e-05
2024-12-23,40419.31639091746,1182.8395193414854,44.85998813403733,66.86665623871504,-5.183450069301101e-05
2024-12-24,40301.557279052024,1172.9224613985261,43.834519283341024,58.459741290210275,-6.087436510110019e-05
2024-12-25,39980.72208246266,1167.3208226139946,43.47174933269196,63.328901741955775,-0.0001393432739309667
2024-12-26,39791.81421296778,1161.8455060123051,42.84202487805926,69.86908881800505,-0.0003327048498896921
2024-12-27,39810.19490290899,1150.000681154436,42.56993801553343,57.41211701091525,-0.00023071043136579494
2024-12-28,39597.87502045259,1158.794634852501,42.202598483828574,92.93134109387705,-0.00029436975883785226
2024-12-29,39377.437936704635,1156.9058072707737,41.918973900545794,58.386509621947624,-0.0002787870190968846
2024-12-30,39351.41774994952,1175.1125932373443,41.17768836216484,70.10307152031226,-0.00030414320145460353
2024-12-31,39384.451591222074,1184.1606839062583,40.74238088157781,60.32210264697389,-0.00029819405159147886
2025-01-01,39116.01742576728,1184.9818736397472,41.00278880506892,72.27464938885413,-0.00011490823095875511
